"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","Num_leadingEdge"
"678","HP_ABNORMAL_CIRCULATING_IGA_LEVEL",0.000412754101743886,0.00634861308934258,0.74575110868263,1.62818139696388,3,53,"Psmb8,Il2rg,Casp8,Sting1,Il12rb1,Il7r,Cd40,Ada,Fas,Icos,Irf5,Plcg2,Was,Ctla4,Cd3d,Il2ra,Atm,Fasl,Pmm2,Ccnd1",20
"679","HP_ABNORMAL_CIRCULATING_IGG_LEVEL",0.000206377050871943,0.00368468150347983,0.759136099889429,1.65740454316869,1,53,"Psmb8,Il2rg,B2m,Casp8,Sp110,Rac2,Sting1,Il7r,Cd40,Nckap1l,Ada,Fas,Icos,Cxcr4,Tgfb1,Il6ra,Ctla4,Cd3d,Atm,Itk,Fasl,Pmm2",22
"680","HP_ABNORMAL_CIRCULATING_IGM_LEVEL",0.000620539869686627,0.00848853348351441,0.735994418089568,1.60452928269885,5,52,"Il2rg,Myd88,Casp8,Rac2,Il12rb1,Cd40,Ada,Fas,Icos,Irf5,Gpr35,Il6ra,Plcg2,Was,Ctla4",15
"681","Endothelial_All_Zeisel_Science_2015",1e-04,0.00212465390351587,0.675021795541093,1.52345397356861,0,202,"Iigp1,Ifit1,Usp18,Oasl2,Stat1,Il2rg,Tap1,Nmi,Irf9,Gimap4,Tnfsf10,Erap1,Tapbpl,Nampt,Serpinb9,Cd40,Pglyrp1,Rbl1,Casp7,Emcn,Cxcr4,Robo4,Il1r1,Igfbp3,Ctsw,Rasip1,Pvr,Edn1,Slc3a2,Eng,Etv6,Pecam1,Tmod3,Prkd2,Icam2,Timeless,Crlf2,Podxl,Slc7a1,Egfl7,Gata2,Cdh5,Tes,Rai14,Slc7a5,Tmem184b,Inpp1,Lrrc8c,Cr1l,Smc4,She,Sh2d3c,Adcy4,Fbln5,Acvrl1,Plp2,Sh3glb1,Slc25a24,Ramp2,Stt3a,Stra6,Gabpb1",62
"682","Microglia_All_Darmanis_PNAS_2015",0.000118385225523855,0.00224083042188273,0.917964956433772,1.80718928728647,0,18,"Ccl3,Fcgr4,C3,Ptprc,Cd53,C3ar1,Cd74,Plek,C1qa,Alox5ap,Lcp1,Ccl4,Msr1,Itgax,Laptm5,Il1b",16
"683","Microglia_All_Zeisel_Science_2015",9.99900009999e-05,0.00212465390351587,0.814150772627527,1.84152949436105,0,294,"Cxcl10,Ms4a6d,Ccl12,Ms4a6c,Ccl2,Ifi27l2a,Ccl3,Casp4,Ch25h,Tgfbi,Ifi203,Ccl7,Fcgr1,Slc15a3,Trim21,Slfn2,Hck,Cybb,Irf8,Fcer1g,Apobec1,Hmox1,Tlr2,Cd53,C3ar1,Itgb2,Ctsc,Mpeg1,Ctss,Pld4,C1qc,Lpxn,Tmem106a,Casp1,Cxcl16,Ms4a7,Ccr1,Plek,C1qa,Rgs1,Alox5ap,Cd68,Tlr7,C1qb,Tnf,Lcp1,Aif1,Igsf6,Ccl4,Epsti1,Cd86,Tubb6,Ctsz,Sp110,F13a1,Rac2,Hcls1,Ccr5,Vav1,Cd48,Fcgr2b,Ehd4,Grn,Ly96,Gpr65,P2ry6,Fermt3,Itgam,Lcp2,Il18bp,Tyrobp,Nckap1l,Ncf4,Lyz1,Cd14,Ada,Msr1,Il4ra,Spi1,Slamf9,Il10ra,Nrros,Bid,Ly86,Ncf2,Havcr2,Rab32,Lat2,Inpp5d,Ptpn6,Ccl6,Irf5,Tnfrsf1b,Myo1f,Mocos,Csf3r,Rhoh,Fcgr3,Unc93b1,Pycard,Rnf19b,Spidr,Clec5a,Fndc3a,Ncf1,Hk2,Gmfg,Laptm5,Gdf15,Dram1,Sash3,Slc7a7,Dock2,Lair1,Cxcl2,Hvcn1,Cxcl1,Lst1,Egr2,Plcg2,Lgmn,Mki67,Dab2,P2rx4,Scpep1,Il1b,Pirb,Rab8b,Tmco4,Acp5,Gns,Rcan1,Hpgd,Pik3cg,Skap2,Clec4n,Blnk,C5ar1,Cysltr1,Vcan,Zfp110,Rel,Cd200r1,Gpx3,Mapkapk2,Tfec,Map3k14,Il1a,Ebi3,Ninj1,Renbp,Ikzf1,Frrs1,Syk,Cd37,Sgpl1,Sla,Rnasel",158
"684","Microglia_All_Zhang_JNeuro_2014",0.000110424028268551,0.00213144562074889,0.905016494149327,1.87284473050355,0,27,"Ccl12,Ccl3,Ch25h,Slfn2,Hck,Tlr2,Cxcl16,Gpr84,C1qa,Tnf,Ccl4,Ccl9,P2ry6,Slamf8,Ncf1,Gdf15,Sash3,Ccr7,Il1b",19
"685","Neuron_All_Darmanis_PNAS_2015",0.000397298371076679,0.00620561377090948,-0.872417201061306,-2.17142732533633,0,10,"Cck,Camk2a,Gabrb2,Gabra1,Celf4,Chgb,Meg3,Snap25",8
"686","DropViz_HC_Endothelial_Flt1_cluster-markers.csv",0.000100050025012506,0.00212465390351587,0.805815270273078,1.81521409378525,0,175,"Ifit1,Gbp2,Rsad2,Trim30a,Gbp3,Isg15,Gbp7,H2-K1,Ifitm3,Ifih1,Lcn2,Rtp4,Bst2,Ly6a,Tmem140,Ifi35,Lgals9,B2m,Tgm2,Tspo,Srgn,Xdh,Sp100,Capg,Cdkn1a,Anxa2,Ifitm2,Msn,Nfkbia,Ctsh,Fxyd5,Arpc1b,Cp,Hspb1,Ecm1,Tagln2,Pglyrp1,Vim,Fas,Cd93,Il10rb,Ucp2,Emcn,Igfbp7,Serpinb6b,Anxa3,Rras,Clic4,Robo4,Cd151,Ier3,Rasip1,Edn1,Gch1,Id3,Tm4sf1,Gimap6,Esam,Iqgap1,Eng,Pecam1,Col4a1,Tpm4,Tmod3,Icam2,Elk3,BC028528,Scgb3a1,Podxl,Id1,Slc7a1,Trim47,Egfl7,Gata2,Cdh5,Fli1,Ostf1,Slc7a5,Col4a2,Ahnak,Cnn2,Ppic,She,Atp10a,Nes,Adcy4,Acvrl1,Lmo2,Myl12a,Slc2a1,Tmem123,Ramp2,Ier2,Nos3,Vwf,Bnip2,Wwtr1",97
"687","DropViz_HC_FibroblastLike_Dcn_cluster-markers.csv",0.000200561572402728,0.00363429476374293,0.677709497665302,1.52135707715226,1,117,"Serping1,Tgfbi,Plscr2,Emp1,Ifitm1,Anxa2,Ifitm2,Cp,Vcam1,Cyp1b1,Apod,Nupr1,Txnip,S100a11,Emp3,Spp1,Dcn,Aldh1a2,Ier3,Lgals1,Slc1a5,Timp3,Gpr182,Col4a1,Bgn,Slc7a11,Lrrk1,Cnn2,Tmem45a,Nid1,Serpinh1,Olfml3,Tmem37,Fbln5,Fibin,Cfh,Islr,Mpzl2,Creb3l1,Foxc1,Mxra8,Col1a2",42
"688","DropViz_HC_Microglia_Macrophage_C1qb_cluster-markers.csv",0.000100040016006403,0.00212465390351587,0.851127307317433,1.91739478808348,0,173,"Trim30a,Ms4a6d,Ccl12,Ms4a6c,Psmb8,Cd52,Lgals9,B2m,Ptprc,Fcgr1,Slc15a3,Hck,Irf8,Fcer1g,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Mpeg1,Ctss,Pld4,C1qc,Adap2,Ms4a7,Plek,Ifi30,C1qa,Alox5ap,Cd68,Tlr7,C1qb,Lcp1,Ctsh,Aif1,Slc11a1,Cd86,Ctsz,Clic1,F13a1,Rac2,Hcls1,Txnip,Ccr5,Vav1,Cd180,Cd48,Fcgr2b,Ehd4,Grn,Ccl9,Samsn1,P2ry6,Fermt3,Itgam,Lcp2,Tyrobp,Nckap1l,Fam111a,Cd14,Spi1,Il10ra,Arhgdib,Ly86,Ncf2,Il21r,Anxa3,Havcr2,Inpp5d,Pnp,Ptpn6,Ccl6,Irf5,Tnfrsf1b,Adgre1,Lyn,Csf3r,Rhoh,Fcgr3,Unc93b1,Pycard,Tgfb1,Clec5a,Ncf1,Hk2,Laptm5,Fes,Gmip,Slc7a7,Dock2,Rrbp1,Lair1,Il6ra,Lst1,Entpd1,Syngr2,Lgmn,Mafb,Dab2,Was,Hpgd,Pik3cg,Blnk,C5ar1,Cysltr1,F11r",106
"689","DropViz_HC_Mural_Rgs5Acta2_cluster-markers.csv",0.000100270730973629,0.00212465390351587,0.691341428892018,1.55359583950607,0,123,"Serping1,Ifitm1,Adap2,Rhoj,Ifitm2,Cp,Ccrl2,Hspb1,Mustn1,S100a11,Tagln2,Emp3,Pla1a,Anxa1,Vim,P2ry14,Spp1,Arhgdib,Igfbp7,S1pr3,Rarres2,Lgals1,Tm4sf1,Col4a1,Rrad,Mgp,Flna,Bgn,Tagln,Vasp,Cnn2,Nid1,Serpinh1,Ehd2,Art3,Prss23,Tuba1c,Ggt5,Lbh,Gpx8,Rbpms,Foxc1,Tinagl1,Itgb1,Col1a2,Pdlim1,Crip1,Palld",48
"690","DropViz_STR_Endothelial_Flt1_cluster-markers.csv",0.000100040016006403,0.00212465390351587,0.814701868266303,1.83548792484298,0,170,"Iigp1,Ifit1,Gbp2,Rsad2,Trim30a,Gbp3,Isg15,Gbp7,H2-K1,Ifitm3,Ifih1,Psmb9,Rtp4,Bst2,Psmb8,Ly6a,Tmem140,Ifi35,Parp9,Lgals9,B2m,Tgm2,Eif2ak2,Tspo,Srgn,Plscr2,Tap2,Sp100,Tnfsf10,Anxa2,Ifitm2,Msn,Nfkbia,Ctsh,Fxyd5,Arpc1b,Cp,Hspb1,Serpinb9,S100a11,Tagln2,Pglyrp1,Vim,Fas,Cd93,Il10rb,Emcn,Igfbp7,Serpinb6b,Anxa3,Rras,Clic4,Robo4,Ier3,Rasip1,Edn1,Tm4sf1,Gimap6,Esam,Iqgap1,Eng,Pecam1,Col4a1,Mgp,Dab2,Tpm4,Tmod3,Icam2,Elk3,BC028528,Podxl,Id1,Trim47,Egfl7,Gata2,Cdh5,Fli1,Ostf1,Cast,Slc7a5,Ahnak,She,Atp10a,Nes,Adcy4,Acvrl1,Myl12a,Prss23,Slc2a1,Tmem123,Ramp2,Ier2,Nos3,Adgre5,Vwf,Bnip2,Wwtr1,Stra6",98
"691","DropViz_STR_FibroblastLike_Dcn_cluster-markers.csv",0.000100260677762182,0.00212465390351587,0.71235238504778,1.60138422697213,0,125,"Ifitm3,Serping1,Tgfbi,Plscr2,Emp1,Anxa2,Glipr2,Ifitm2,Ctsh,Cp,Cyp1b1,Apod,Nupr1,Txnip,Csf1,Ecm1,S100a11,Emp3,Spp1,Dcn,Aldh1a2,S1pr3,Plat,Rarres2,Cd151,Lgals1,Slc1a5,Slc3a2,Timp3,Pdpn,Col4a1,Gypc,Bgn,Slc7a11,Col4a2,Cnn2,Tmem45a,Nid1,Serpinh1,Olfml3,Tmem37,Fbln5,Myl12a,Cfh,Ramp2,Islr,Ggt5,Creb3l1,Lamc1,Foxc1,Mxra8",51
"692","DropViz_STR_Microglia_Macrophage_C1qb_cluster-markers.csv",0.000100070049034324,0.00212465390351587,0.854994947619426,1.92607333706923,0,158,"Trim30a,Ccl12,Ms4a6c,Psmb9,Psmb8,Cd52,Lgals9,B2m,Ptprc,Fcgr1,Slc15a3,Hck,Irf8,Fcer1g,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Mpeg1,Ctss,Pld4,C1qc,Adap2,Ms4a7,Casp8,Plek,Ifi30,C1qa,Alox5ap,Cd68,Tlr7,C1qb,Lcp1,Ctsh,Aif1,Arpc1b,Slc11a1,Cd86,Ctsz,Clic1,Rac2,Hcls1,Txnip,Ccr5,Vav1,Cd180,Cd48,Fcgr2b,Grn,Ccl9,Samsn1,P2ry6,Fermt3,Itgam,Lcp2,Tyrobp,Nckap1l,Fam111a,Cd14,Spi1,Il10ra,Nrros,Ly86,Ncf2,Il21r,Anxa3,Havcr2,Lat2,Inpp5d,Ptpn6,Ccl6,Irf5,Adgre1,Lyn,Csf3r,Fcgr3,Unc93b1,Pycard,Tgfb1,Clec5a,Ncf1,Hk2,Laptm5,Lair1,Il6ra,Vamp8,Lst1,Entpd1,Lgmn,Mafb,Pros1,Hpgd,Pik3cg,Mertk,Blnk,C5ar1,Cysltr1,F11r",99
"693","DropViz_STR_Mural_Rgs5Acta2_cluster-markers.csv",0.000100170289492137,0.00212465390351587,0.698295882137861,1.57067192799692,0,142,"Ifitm3,Serping1,Ifitm1,Adap2,Rhoj,Ifitm2,Cp,Ccrl2,Hspb1,Mustn1,S100a11,Tagln2,Emp3,Pla1a,Anxa1,Vim,P2ry14,Igfbp7,S1pr3,Rras,Plat,Rarres2,Axl,Cd151,Lgals1,Tm4sf1,Esam,Col4a1,Rrad,Mgp,Esyt1,Gypc,Flna,Bgn,Tagln,Vasp,Col4a2,Cnn2,Tmem45a,Nid1,Serpinh1,Ehd2,Nes,Pgf,Art3,Myl12a,Cfh,Prss23,Tuba1c,Myo1c,Ggt5,Lbh,Gpx8,Rbpms,Foxc1,Tinagl1,Mxra8,Itgb1,Col1a2,Pdlim1,Crip1,Palld,Col3a1",63
"694","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL",9.99900009999e-05,0.00212465390351587,0.680822314010867,1.53818813334805,0,259,"Isg15,H2-K1,Stat1,Ifitm3,Psmb8,Ifi35,Serping1,B2m,Tgm2,Timp1,Oas2,Rhoc,Rhoj,Ifitm2,Fxyd5,Epsti1,Tubb6,Clic1,Nampt,Sting1,Slc43a3,Ecm1,Tagln2,Anxa1,Ada,Itga5,Vim,Cd93,Emcn,Igfbp7,Dcn,Anpep,S1pr3,Rras,Clic4,Plat,S100a10,Robo4,Lgals1,Id3,Tm4sf1,Procr,Ltbr,Esam,Iqgap1,Slc3a2,Eng,Timp3,Pecam1,Col4a1,Sertad1,BC028528,Id1,Slc7a1,Egfl7,Flna,Cdh5,Bgn,Tes,Stom,Fli1,Plce1,Cast,Slc7a5,Col4a2,Tgfbr2,Cnn2,Myh9,Cd9,Laptm4a,Ppic,Nid1,Serpinh1,Sh2d3c,Gimap7,Bhlhe40,Adcy4,Pgf,Dusp6,Acvrl1,Lmo2,Cavin3,Efemp2,Slc12a7,Myo1c,Slc2a1,Ramp2,Fstl1,Vwf,Wwtr1,Stra6,Ggt5",92
"695","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",0.000809061488673139,0.009938753010598,-0.798026762892039,-2.50398413583992,0,22,"Neurod6,Camkv,Scn2a,Meis2,Satb2,Cacng8,R3hdm1,Zbtb18,Arpp21,Srcin1,Enc1,Lhx2,Fbxw7,Gria2,Plxna2,Bhlhe22",16
"696","FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE",0.000100331092605598,0.00212465390351587,0.850393202059361,1.90705402386657,0,110,"Plac8,Isg15,H2-K1,Ifitm3,Psmb9,Psmb8,Isg20,Irf1,Il2rg,B2m,Ptprc,Gzma,Tapbp,Fcer1g,Zfp36,Itgb2,Gimap4,Sell,Psme1,Cd74,Gadd45b,Cd44,S100a6,Ifitm2,Msn,Lcp1,Fxyd5,Arpc1b,Clic1,Sp110,Rac2,Hcls1,Txnip,Cytip,Cd48,Fermt3,Lck,Tagln2,Emp3,Anxa1,Ucp2,Lsp1,Arhgdib,Litaf,S100a4,Elf1,Ptpn6,S100a10,Rhoh,Gmfg,Junb,Iqgap1,Rap1b,Tsc22d3,Vamp8,Arhgap9,Itgal,Dok2,Dusp2,Fos,Hcst,Arhgap45,Cd96,Ly9,Ccnd3,Zfp36l2,Ltb,Pfn1,Akna,Gpsm3,Cnn2,Myh9,Cd37",73
"697","FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA",9.99900009999e-05,0.00212465390351587,0.81079018048292,1.83234347265007,0,272,"Fcgr4,Ch25h,B2m,C3,Ifi209,Ifi203,Ptprc,Fcgr1,Hck,Cybb,Tapbp,Irf8,Fcer1g,Hmox1,Zfp36,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Gimap4,Mpeg1,Ctss,Pld4,C1qc,Naip2,Cd74,Adap2,Casp1,Cxcl16,Ms4a7,Gadd45b,Ccr1,Plek,Ifi30,C1qa,Tcirg1,Rgs1,C2,Alox5ap,Cd68,Tlr7,Nfkbia,C1qb,Lcp1,Ctsh,Cebpd,Aif1,Igsf6,Arpc1b,Ccl4,Cd86,Hspb1,Hcls1,Sting1,Grn,Serpinb9,Ly96,Sat1,Samsn1,Itgam,Il13ra1,Glipr1,Tyrobp,Nckap1l,Ncf4,Jun,Cd14,Pdk4,Il10ra,Ucp2,Tnfrsf1a,Spp1,Arhgdib,Ly86,Itgax,Aoah,Havcr2,Elf1,Lat2,Inpp5d,Ptpn6,Nfkbiz,Tnfrsf1b,Myo1f,Fosb,Npc2,Lyn,Csf3r,Tlr4,Fcgr3,Il17ra,Lap3,Pycard,Ier3,Ppp1r15a,Nfe2l2,Gmfg,Laptm5,Junb,Slc7a7,Dock2,Pdpn,Lair1,Lamp2,Il6ra,Hvcn1,Vamp8,Entpd1,Syngr2,Serp1,Lgmn,Fos,Dab2,P2rx4,Hcst,Skap2,Gypc,Mertk,Blnk,Fpr1,Rin2,Egfl7,Zfp36l2,Stom,Ddit4,Egr1,Ppp1r18,Gpx1,Glrx,Pfn1,Ostf1,Gpsm3,Tfec,Herpud1,Rhog,Olr1,Hspa5,Atp6v0e,Tgfbr2,Ninj1,A2m,Hspa1a,Ikzf1,Syk,Cd37,Btg2,Sfmbt2,B3gnt5,Ctsb,Tln1,Olfml3,Cmtm7,Scamp2,Xbp1",155
"698","FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1",9.99900009999e-05,0.00212465390351587,0.635490429145153,1.43633050970478,0,279,"Ifi44,Gbp3,Isg15,Ifitm3,Parp12,Ifi35,Tgm2,Timp1,Rhoc,Rhoj,Ccn1,Fxyd5,Tubb6,Clic1,Nampt,Ecm1,Tagln2,Anxa1,Itga5,Vim,Cd93,Emcn,Igfbp7,Angpt2,Clic4,Cnn3,S100a10,Robo4,Gadd45a,Plaat3,Cd151,Rasip1,Edn1,Igf2bp2,Id3,Tm4sf1,Procr,Esam,Slc3a2,Eng,Pecam1,Ifnar2,Ppa1,Carhsp1,BC028528,Slc1a4,Id1,Slc7a1,Egfl7,Cdh5,Smagp,Adm,Slc7a11,Rai14,Slc7a5,Ahnak,Cd9,Laptm4a,Ppic,Atp10a,Nid1,Serpinh1,Sh2d3c,Niban2,Gimap7,Bhlhe40,Cd200,Adcy4,Acvrl1,Lmo2,Cavin3,Slc2a1,Ramp2,Nos3,Fstl1,Vwf,Wwtr1,Stra6,Slc14a1,Ggt5,Sorbs1",81
"699","FAN_EMBRYONIC_CTX_BRAIN_MYELOID",0.000100522718134298,0.00212465390351587,0.850452989976548,1.9046733587514,0,102,"Plac8,Isg15,Ms4a6d,H2-K1,Ifitm3,Psmb9,Irf1,Tgfbi,Atf3,Hck,Timp1,Fgl2,Trim25,Socs3,Ctss,Tnfaip2,Cd74,Ptgs2,Anxa2,Cd44,Ifi30,S100a6,Ifitm2,Nfkbia,Fxyd5,Txnip,Nampt,Cd48,Clec7a,H2-Ab1,Cebpb,Emp3,Lyz1,Anxa1,Vim,Spi1,Lsp1,Cxcr4,Itgax,S100a4,Plaur,Nfkbiz,Myo1f,S100a10,Sectm1a,Lgals1,Tmem176b,Fgr,Iqgap1,Itgal,Dok2,Mafb,Hcst,Pirb,Tnfsf13b,Apobr,C5ar1,Vcan",58
"700","FAN_EMBRYONIC_CTX_BRAIN_B_CELL",0.000101781170483461,0.00212465390351587,0.792206030739511,1.75387714170296,0,68,"Plac8,H2-K1,Psmb9,Isg20,Il2rg,Cd72,Psme1,Cd74,Birc3,Sp110,Rac2,Txnip,Cytip,Cd48,H2-Ab1,Tagln2,Lsp1,Cxcr4,Elf1,Ptpn6,Plekha2,Rhoh,Ncf1",23
"701","FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL",0.000100633994163228,0.00212465390351587,0.821832245548067,1.83863613082268,0,98,"Plac8,H2-K1,Psmb9,Irf1,Il2rg,Ptprc,Gzma,Nkg7,Gimap4,Cst7,Cd44,Plek,Ifitm2,Msn,Lcp1,Ccl4,Clic1,Slamf7,Rac2,Txnip,Cytip,Cd48,Gpr65,Lck,Il2rb,Emp3,Adam8,Klrc1,Klrd1,Lsp1,Klrb1b,Litaf,S100a4,Arid5a,Prf1,Txk,Ctsw,Gmfg,Fgr,Iqgap1,Rap1b,Il18rap,Itgal,Arpc5l,Dok2,Dusp2,Hcst,Stat4,Cd96,Ccnd3",50
"702","FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL",0.000100331092605598,0.00212465390351587,0.779570157258307,1.74822940927269,0,110,"Gbp2,Plac8,H2-K1,Psmb9,Psmb8,Isg20,Il2rg,Ptprc,Gimap4,Sell,Cd44,Tnfaip3,Fxyd5,Rac2,Txnip,Cytip,Cd48,Il7r,Lck,Tagln2,Emp3,Anxa1,Lsp1,Arhgdib,Icos,Cxcr4,Cd3g,Rhoh,Myc,Txk,Gmfg,Id3,Tsc22d3,Cd2,Ccr7,Cd96,Hpgd,Ly9,Ccnd3,Tnfaip8,Cd3d,Tes,Ltb,Gpsm3,Ldlrap1,Flt3l,Cnn2,Smc4,Cd5,Itk,Gimap7,Scml4,Leprotl1,Nsmce1,Dennd2d,Tmem123",56
"703","MANNO_MIDBRAIN_NEUROTYPES_HENDO",9.99900009999e-05,0.00212465390351587,0.70816042678527,1.60939896997095,0,601,"Ifi44,Gbp3,Isg15,Ifitm3,Parp12,Ifi35,Parp9,Irf1,Casp4,Parp14,B2m,Nmi,Ifi209,Tgm2,Ifi203,Icam1,Gzma,Timp1,Emp1,Helz2,Zfp36,Socs3,Osmr,Cyba,Gimap4,Cdkn1a,Serpine1,Stat3,Ptgs2,Casp1,Gadd45b,Rhoc,Tcirg1,Rhoj,Ccn1,Ifitm2,Msn,Fxyd5,Arpc1b,Tubb6,Rnf135,Hspb1,B4galt1,Txnip,Nampt,Sting1,Ehd4,Grn,Ecm1,Anxa4,Sat1,Klf6,Lcp2,Angptl4,Maff,Tagln2,Ddit3,Anxa1,Jun,Itga5,Vim,Pdk4,Adamts1,Il4ra,Cd93,Tnfrsf1a,Ikbke,Emcn,Igfbp7,Angpt2,Plscr1,Cflar,Anxa3,Plaur,Bcl3,Elf1,Inpp5d,Pnp,Rras,Clic4,Fkbp5,Tnfrsf1b,Fosb,Npc2,Robo4,Mcl1,Gadd45a,Plaat3,Tlr4,Fcgr3,Myc,Sh3tc1,Crem,Spsb1,Igfbp3,Nos2,Tgfb1,Rasip1,Edn1,Gmfg,Irf2,Junb,Id3,Gdf15,Fgr,Fes,Slc26a2,Tm4sf1,Procr,Gimap6,Ltbr,Esam,Iqgap1,Slc3a2,Eng,Tsc22d3,Cxcl1,Sgk1,Egr2,Entpd1,Pecam1,Plcg2,Dnase1l1,Syngr2,Fos,Dab2,Icosl,Per1,Tmod3,Sele,Icam2,Ccnl1,Tmbim1,Itprid2,Rcan1,Sertad1,Hpgd,Hbegf,BC028528,Snap23,Slc1a4,St3gal1,Id1,Ptbp1,Mfng,Slc7a1,F11r,Slc39a1,Egfl7,Sod2,Smad6,Prdm1,Zfp36l2,Gata2,Cdh5,Ccn2,Stat6,Aff1,Tes,Stom,Smagp,Egr1,Adm,Slc7a11,Fli1,Glrx,Pfn1,Ostf1,Cast,Herpud1,Slc7a5,Niban1,Ahnak,Ldlrap1,Tgfbr2,A2m,Cnn2,Zyx,Nedd9,Myh9,Lrrc8c,Laptm4a,Ppic,She,Shc1,Gna14,Serpinh1,Abca1,Sh2d3c,Iqgap2,Gimap7,Tln1,Adcy4,Sdcbp,Tcim,Pgf,Dusp6,Tmem37,Rbms2,Rest,Acvrl1,Lmo2,Tram2,Dnase1l3,Myl12a,Cavin3,Wipf1,Myo1c,Slc2a1,Tmem123,Ramp2,Stxbp2,Ier2,Lims1,Nos3,Tax1bp3,Fstl1,Islr,Plekhg2,Rbms1,Vwf,Bnip2,Stab1,Wwtr1,Stra6,Ggt5,Wdr1,Wdfy1,Rab13,Pgghg,Cemip2",231
"704","MANNO_MIDBRAIN_NEUROTYPES_HPERIC",9.99900009999e-05,0.00212465390351587,0.679397945956624,1.54285822127898,0,495,"Ifi44,Isg15,Ccl12,Lgals3bp,Ifitm3,Ifi35,Irf1,Casp4,Parp14,Serping1,Tgfbi,B2m,Atf3,Timp1,Zfp36,Socs3,Osmr,Cyba,Cdkn1a,Stat3,Adap2,Ptgs2,Anxa2,Gadd45b,Cd44,Rhoc,Tcirg1,Rhoj,Ccn1,Ifitm2,Msn,Tnfaip3,Tapbpl,Cebpd,Epsti1,Tubb6,Rnf135,Hspb1,Txnip,Sting1,Gem,Grn,Anxa4,Klf6,Mustn1,Lcp2,Angptl4,Maff,Tagln2,Ddit3,Jun,Ada,Adamts1,P2ry14,Tnfrsf1a,Gpnmb,Emcn,Arhgdib,Igfbp7,Dcn,Angpt2,Hspb8,Plscr1,Plaur,Bcl3,Anpep,S1pr3,Rras,Plat,Fkbp5,Fosb,Axl,Myc,Il1r1,Crem,Tgfb1,Lgals1,Lag3,Nfe2l2,Gmfg,Junb,Id3,Gdf15,Fes,Dram1,Ltbr,Iqgap1,Gla,Tsc22d3,Vamp8,Cxcl1,Egr2,Entpd1,Col4a1,Rrad,Fos,Mgp,Hcst,Scpep1,Stat4,Per1,Tmod3,Tmbim1,Rcan1,Ms4a8a,Sertad1,Myof,Hbegf,Snap23,Cysltr1,Gng12,Flna,Bgn,Stat6,Tes,Stom,Map2k3,Smagp,Egr1,Tagln,Glrx,Runx1,Pfn1,Plce1,Ostf1,Cast,Niban1,Col4a2,Ldlrap1,Tgfbr2,A2m,Zyx,Myh9,Cd9,Cish,Laptm4a,Ppic,Shc1,Nid1,Serpinh1,Abca1,Sh2d3c,Ehd2,Tln1,Bcl6,Adcy4,Sdcbp,Olfml3,Pgf,Rbms2,Scamp2,Myl12a,Cavin3,M6pr,Efemp2,Cfh,Slc12a7,Myo1c,Ier2,Lims1,Fstl1,Plekhg2,Rbms1,Wwtr1,Ggt5,Sorbs1,Wdr1,Rab13,Pgghg,Lamc1,Il17rc,Lbh,Gpx8,Rbpms,Trpv2,Akap12,Serinc3,Foxc1,Pabpc1,Itgb1,Calcrl,Notch2,Col1a2,Cmklr1,Pmepa1,Arid5b,Pdlim1,Lpp,Crip1",189
