"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_89756_coefficient","contrast_89756_log2fc","contrast_89756_tstat","contrast_89756_pvalue"
"26341","1453206_at","229211","Acad9","acyl-Coenzyme A dehydrogenase family, member 9",0.6645,0.7894,0.8417,0.025,0.025,0.8399,0.4086
"26342","1434854_a_at","67097","Rps10","ribosomal protein S10",0.6645,0.7894,0.8417,0.0951,0.0951,2.2336,0.0343
"26343","1433547_s_at","67429","Nudcd1","NudC domain containing 1",0.6647,0.7895,0.8418,0.0893,0.0893,2.0155,0.0542
"26344","1436105_at","72315","Ccdc74a","coiled-coil domain containing 74A",0.6647,0.7895,0.8419,-0.1068,-0.1068,-2.1122,0.0444
"26345","1442389_at","243262","Oas1f","2'-5' oligoadenylate synthetase 1F",0.6647,0.7895,0.8418,-0.0438,-0.0438,-0.6902,0.4962
"26346","1449488_at","18740","Pitx1","paired-like homeodomain transcription factor 1",0.6647,0.7895,0.8419,-0.006,-0.006,-0.1308,0.897
"26347","1426172_a_at","170786","Cd209a","CD209a antigen",0.6647,0.7895,0.8418,-0.0365,-0.0365,-0.8215,0.4188
"26348","1431260_at","73906","4833417C18Rik","RIKEN cDNA 4833417C18 gene",0.6647,0.7895,0.8418,-0.0127,-0.0127,-0.1933,0.8482
"26349","1421058_at","11529","Adh7","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide",0.6648,0.7895,0.8419,0.0297,0.0297,0.3871,0.7018
"26350","1418150_at","170749","Mtmr4","myotubularin related protein 4",0.6647,0.7895,0.8419,0.0081,0.0081,0.2338,0.8169
"26351","1445435_at","213450","Wmp","WAVE homology in membrane protrusions",0.6649,0.7896,0.842,0.009,0.009,0.1726,0.8643
"26352","1448307_at","56088","Psmg1","proteasome (prosome, macropain) assembly chaperone 1",0.6649,0.7896,0.8421,0.1185,0.1185,3.1637,0.0039
"26353","1416986_a_at","19261","Sirpa","signal-regulatory protein alpha",0.6649,0.7897,0.8421,-0.3002,-0.3002,-3.3387,0.0025
"26354","1459665_s_at","17540","Irag1","inositol 1,4,5-triphosphate receptor associated 1",0.6652,0.7898,0.8421,-0.0364,-0.0364,-0.8455,0.4055
"26355","1426177_a_at","20231","Nkx1-2","NK1 homeobox 2",0.6652,0.7899,0.8422,-0.0022,-0.0022,-0.0379,0.9701
"26356","1458259_x_at","26572","Cops3","COP9 signalosome subunit 3",0.6653,0.79,0.8422,0.0407,0.0407,0.6564,0.5173
"26357","1416682_at","22215","Ube3a","ubiquitin protein ligase E3A",0.6653,0.79,0.8422,0.0437,0.0437,0.695,0.4932
"26358","1449644_at","100043270","Trav12n-2","T cell receptor alpha variable 12N-2",0.6654,0.79,0.8423,-0.0461,-0.0461,-0.7245,0.4751
"26359","1415780_a_at","67416","Armcx2","armadillo repeat containing, X-linked 2",0.6654,0.79,0.8423,0.0831,0.0831,2.2923,0.0302
"26360","1451759_at","17175","Masp2","MBL associated serine protease 2",0.6655,0.79,0.8423,0.0773,0.0773,1.3654,0.1837
"26361","1423242_at","66128","Mrps36","mitochondrial ribosomal protein S36",0.6655,0.7901,0.8424,-0.0686,-0.0686,-2.449,0.0213
"26362","1455695_at","20449","St8sia1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1",0.6657,0.7902,0.8424,0.1514,0.1514,2.9764,0.0062
"26363","1440543_at","320487","Heatr5a","HEAT repeat containing 5A",0.6657,0.7902,0.8424,0.169,0.169,2.9358,0.0068
"26364","1427675_at","22297","Vmn1r45","vomeronasal 1 receptor 45",0.6658,0.7902,0.8425,0.0397,0.0397,0.7192,0.4784
"26365","1415929_at","67443","Map1lc3b","microtubule-associated protein 1 light chain 3 beta",0.6659,0.7903,0.8425,0.0203,0.0203,0.6714,0.5078
"26366","1417828_at","11833","Aqp8","aquaporin 8",0.6659,0.7903,0.8425,-0.0255,-0.0255,-0.4912,0.6273
"26367","1452047_at","12301","Cacybp","calcyclin binding protein",0.6661,0.7904,0.8427,0.0796,0.0796,2.3663,0.0256
"26368","1434807_s_at","382793","Mtx3","metaxin 3",0.6661,0.7905,0.8427,0.0145,0.0145,0.3526,0.7272
"26369","1428759_s_at","67480","Cwc25","CWC25 spliceosome-associated protein",0.6662,0.7905,0.8427,-0.0336,-0.0336,-0.7288,0.4726
"26370","1456070_at","19270","Ptprg","protein tyrosine phosphatase receptor type G",0.6663,0.7906,0.8428,0.0056,0.0056,0.125,0.9015
"26371","1450585_at","57254","Tas2r119","taste receptor, type 2, member 119",0.6663,0.7906,0.8428,0.0454,0.0454,0.5384,0.5948
"26372","1454229_a_at","71151","Eri2","exoribonuclease 2",0.6663,0.7906,0.8427,0.1098,0.1098,2.3673,0.0256
"26373","1437496_at","338350","Acad12","acyl-Coenzyme A dehydrogenase family, member 12",0.6664,0.7906,0.8428,-0.0675,-0.0675,-1.5378,0.1361
"26374","1442058_s_at","19183","Psmc3ip","proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein",0.6664,0.7906,0.8429,0.0991,0.0991,1.4815,0.1504
"26375","1442133_at","211488","Ado","2-aminoethanethiol dioxygenase",0.6664,0.7907,0.8429,-0.1001,-0.1001,-2.2236,0.035
"26376","1430620_at","75860","Tex26","testis expressed 26",0.6665,0.7907,0.843,0.002,0.002,0.0301,0.9762
"26377","1443838_x_at","56473","Fads2","fatty acid desaturase 2",0.6666,0.7907,0.843,0.0272,0.0272,0.8351,0.4112
"26378","1445576_at","75136","Rsph10b","radial spoke head 10 homolog B (Chlamydomonas)",0.6666,0.7907,0.8431,0.0804,0.0804,1.5248,0.1393
"26379","1450404_at","20522","Slc23a1","solute carrier family 23 (nucleobase transporters), member 1",0.6666,0.7907,0.843,0.0036,0.0036,0.0587,0.9536
"26380","1435852_at","101809","Spred3","sprouty-related EVH1 domain containing 3",0.6665,0.7907,0.8429,-0.0783,-0.0783,-1.8254,0.0794
"26381","1420572_at","170813","Ms4a3","membrane-spanning 4-domains, subfamily A, member 3",0.6665,0.7907,0.8429,0.0531,0.0531,0.755,0.457
"26382","1431193_at","72504","Taf4b","TATA-box binding protein associated factor 4b",0.6666,0.7907,0.8431,-0.0557,-0.0557,-1.1341,0.267
"26383","1443670_at","70113","Cimap1b","ciliary microtubule associated protein 1B",0.6666,0.7907,0.8431,0.0178,0.0178,0.3073,0.761
"26384","1426597_s_at","212632","Iffo2","intermediate filament family orphan 2",0.6666,0.7907,0.8431,0.0934,0.0934,1.9296,0.0646
"26385","1437806_x_at","56428","Mtch2","mitochondrial carrier 2",0.6667,0.7907,0.8431,-0.0103,-0.0103,-0.1406,0.8892
"26386","1450266_at","20264","Scn10a","sodium channel, voltage-gated, type X, alpha",0.6668,0.7907,0.8432,0.0288,0.0288,0.3671,0.7165
"26387","1418097_a_at","57914","Crlf2","cytokine receptor-like factor 2",0.6668,0.7907,0.8432,-0.0182,-0.0182,-0.4261,0.6735
"26388","1416004_at","22629","Ywhah","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide",0.6668,0.7908,0.8433,-0.0904,-0.0904,-2.749,0.0107
"26389","1428935_at","12330","Canx","calnexin",0.6669,0.7908,0.8434,0.0154,0.0154,0.3849,0.7034
"26390","1440186_s_at","76943","Psapl1","prosaposin-like 1",0.667,0.7909,0.8434,-0.0122,-0.0122,-0.1972,0.8452
"26391","1417012_at","15529","Sdc2","syndecan 2",0.6671,0.7909,0.8435,-0.0099,-0.0099,-0.2585,0.798
"26392","1459810_at","67388","Rab5if","RAB5 interacting factor",0.6671,0.7909,0.8435,-0.0358,-0.0358,-0.6956,0.4928
"26393","1423905_at","52118","Pvr","poliovirus receptor",0.6673,0.791,0.8436,0.0045,0.0045,0.0691,0.9454
"26394","1424233_at","17286","Meox2","mesenchyme homeobox 2",0.6673,0.791,0.8436,0.0082,0.0082,0.1875,0.8527
"26395","1454321_at","72019","1500005C15Rik","RIKEN cDNA 1500005C15 gene",0.6675,0.7911,0.8437,0.0968,0.0968,1.825,0.0794
"26396","1427131_s_at","320184","Lrrc58","leucine rich repeat containing 58",0.6675,0.7911,0.8437,-0.0051,-0.0051,-0.074,0.9415
"26397","1437852_x_at","54451","Cpsf3","cleavage and polyadenylation specificity factor 3",0.6675,0.7912,0.8437,0.0122,0.0122,0.343,0.7343
"26398","1437671_x_at","76453","Prss23","serine protease 23",0.6675,0.7912,0.8437,0.0111,0.0111,0.111,0.9125
"26399","1416041_at","20393","Sgk1","serum/glucocorticoid regulated kinase 1",0.6676,0.7912,0.8438,-0.0916,-0.0916,-1.8736,0.0722
"26400","1436504_x_at","11808","Apoa4","apolipoprotein A-IV",0.6676,0.7912,0.8438,-0.0482,-0.0482,-1.1605,0.2563
"26401","1433535_x_at","12461","Cct2","chaperonin containing TCP1 subunit 2",0.6676,0.7912,0.8438,0.057,0.057,1.9949,0.0565
"26402","1440469_at","629141","Misfa","mitochondrial sheath formation associated",0.6678,0.7913,0.8438,0.0148,0.0148,0.2751,0.7854
"26403","1430249_at","321014","4930473A02Rik","RIKEN cDNA 4930473A02 gene",0.6679,0.7915,0.8439,-0.0073,-0.0073,-0.1153,0.9091
"26404","1432578_at","71254","Naif1","nuclear apoptosis inducing factor 1",0.6681,0.7916,0.844,-0.0014,-0.0014,-0.0218,0.9827
"26405","1437522_x_at","14599","Gh","growth hormone",0.6684,0.7919,0.8441,-0.1059,-0.1059,-0.9512,0.3502
"26406","1434661_at","20972","Syngr1","synaptogyrin 1",0.6684,0.7919,0.8441,-0.2042,-0.2042,-5.5724,7.273e-06
"26407","1417319_at","58998","Nectin3","nectin cell adhesion molecule 3",0.6685,0.7919,0.8441,-0.0325,-0.0325,-0.4991,0.6218
"26408","1455536_at","105518","A630023A22Rik","RIKEN cDNA A630023A22 gene",0.6685,0.792,0.8442,-0.0194,-0.0194,-0.2699,0.7893
"26409","1433766_at","231713","Naa25","N(alpha)-acetyltransferase 25, NatB auxiliary subunit",0.6686,0.792,0.8442,-0.0105,-0.0105,-0.3032,0.7642
"26410","1418992_at","14058","F10","coagulation factor X",0.6687,0.792,0.8442,-0.0611,-0.0611,-0.964,0.3438
"26411","1436437_at","225923","Oosp3","oocyte secreted protein 3",0.6688,0.7921,0.8444,-0.0202,-0.0202,-0.3031,0.7642
"26412","1442612_at","402734","C730036E19Rik","RIKEN cDNA C730036E19 gene",0.6688,0.7921,0.8443,-0.0632,-0.0632,-1.2781,0.2124
"26413","1438687_at","240754","Lax1","lymphocyte transmembrane adaptor 1",0.6688,0.7921,0.8444,-0.0989,-0.0989,-1.896,0.069
"26414","1416387_at","117150","Pip4k2c","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",0.6688,0.7921,0.8443,-0.2282,-0.2282,-4.3961,2e-04
"26415","1450780_s_at","15364","Hmga2","high mobility group AT-hook 2",0.6688,0.7921,0.8444,0.1409,0.1409,1.9989,0.0561
"26416","1420052_x_at","19170","Psmb1","proteasome (prosome, macropain) subunit, beta type 1",0.6688,0.7921,0.8444,-0.0918,-0.0918,-1.8937,0.0694
"26417","1417556_at","14080","Fabp1","fatty acid binding protein 1, liver",0.669,0.7921,0.8446,-0.0119,-0.0119,-0.1961,0.846
"26418","1458268_s_at","16009","Igfbp3","insulin-like growth factor binding protein 3",0.669,0.7921,0.8445,0.1862,0.1862,3.2925,0.0028
"26419","1422679_s_at","22083","Ctr9","CTR9 homolog, Paf1/RNA polymerase II complex component",0.669,0.7921,0.8445,0.0975,0.0975,3.5361,0.0015
"26420","1452101_at","104184","Blmh","bleomycin hydrolase",0.6689,0.7921,0.8445,-0.0031,-0.0031,-0.1121,0.9116
"26421","1451788_at","109821","F11","coagulation factor XI",0.669,0.7921,0.8446,-0.0227,-0.0227,-0.5005,0.6209
"26422","1422316_at","14723","Gp1ba","glycoprotein 1b, alpha polypeptide",0.6689,0.7921,0.8445,-0.0036,-0.0036,-0.0663,0.9476
"26423","1431128_at","66817","Tmem170","transmembrane protein 170",0.6691,0.7921,0.8447,-0.0035,-0.0035,-0.0729,0.9424
"26424","1425298_a_at","17940","Naip1","NLR family, apoptosis inhibitory protein 1",0.6692,0.7921,0.8448,-0.0387,-0.0387,-0.7752,0.4452
"26425","1433628_at","210582","Coq10a","coenzyme Q10A",0.6692,0.7921,0.8447,-0.0794,-0.0794,-2.945,0.0067
"26426","1418363_at","16770","Lalba","lactalbumin, alpha",0.6692,0.7921,0.8448,-0.0335,-0.0335,-0.5073,0.6162
"26427","1454214_a_at","229937","Znhit6","zinc finger, HIT type 6",0.6692,0.7922,0.8448,0.1501,0.1501,3.373,0.0023
"26428","1422815_at","12279","C9","complement component 9",0.6693,0.7922,0.8449,0.0665,0.0665,1.1629,0.2553
"26429","1422289_a_at","104002","Ctsq","cathepsin Q",0.6694,0.7923,0.8449,0.0093,0.0093,0.2276,0.8217
"26430","1417180_at","18554","Pcsk7","proprotein convertase subtilisin/kexin type 7",0.6695,0.7923,0.8449,0.0212,0.0212,0.6659,0.5113
"26431","1452329_at","231002","Plekhn1","pleckstrin homology domain containing, family N member 1",0.6696,0.7925,0.845,0.036,0.036,0.9512,0.3502
"26432","1456476_at","233871","Atxn2l","ataxin 2-like",0.6696,0.7925,0.845,0.1367,0.1367,1.5333,0.1372
"26433","1454274_at","78217","Tmem210","transmembrane protein 210",0.6698,0.7926,0.845,-0.0426,-0.0426,-0.9461,0.3527
"26434","1453296_at","72341","Elp6","elongator acetyltransferase complex subunit 6",0.6699,0.7927,0.845,0.0851,0.0851,2.2693,0.0317
"26435","1460042_at","22626","Slc23a3","solute carrier family 23 (nucleobase transporters), member 3",0.67,0.7929,0.845,0.006,0.006,0.1039,0.918
"26436","1431673_at","385317","H2al3","H2A histone family member L3",0.6701,0.7929,0.8451,-0.0197,-0.0197,-0.292,0.7726
"26437","1426679_at","68036","Zfp706","zinc finger protein 706",0.6701,0.7929,0.8451,0.0072,0.0072,0.3085,0.7601
"26438","1430280_at","72282","1810062G17Rik","RIKEN cDNA 1810062G17 gene",0.6701,0.7929,0.8451,0.0198,0.0198,0.335,0.7403
"26439","1423290_at","12282","Hyou1","hypoxia up-regulated 1",0.6703,0.7931,0.8451,0.0123,0.0123,0.31,0.759
"26440","1455996_x_at","22264","Prap1","proline-rich acidic protein 1",0.6703,0.7931,0.8452,-0.0049,-0.0049,-0.1097,0.9135
"26441","1423874_at","74320","Wdr33","WD repeat domain 33",0.6705,0.7932,0.8453,-0.15,-0.15,-2.3311,0.0277
"26442","1452797_at","69577","Fastkd3","FAST kinase domains 3",0.6705,0.7932,0.8452,-0.0342,-0.0342,-1.0722,0.2934
"26443","1451009_at","67504","Rnf151","ring finger protein 151",0.6705,0.7933,0.8453,-0.0088,-0.0088,-0.1624,0.8722
"26444","1454329_at","71172","4933415J04Rik","RIKEN cDNA 4933415J04 gene",0.6706,0.7933,0.8453,-0.0226,-0.0226,-0.4822,0.6337
"26445","1447780_x_at","233870","Tufm","Tu translation elongation factor, mitochondrial",0.6707,0.7934,0.8454,-0.0218,-0.0218,-0.8968,0.378
"26446","1420385_at","14675","Gna14","guanine nucleotide binding protein, alpha 14",0.6708,0.7935,0.8454,0.0491,0.0491,0.7184,0.4789
"26447","1447608_x_at","67991","Nacc2","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",0.6709,0.7936,0.8454,-0.0944,-0.0944,-1.777,0.0872
"26448","1428715_at","14583","Gfpt1","glutamine fructose-6-phosphate transaminase 1",0.671,0.7936,0.8454,0.1764,0.1764,5.0308,3.034e-05
"26449","1460375_at","67674","Trmt112","tRNA methyltransferase 11-2",0.6712,0.7938,0.8455,0.1464,0.1464,2.8747,0.0079
"26450","1454392_at","100504561","9230112J17Rik","RIKEN cDNA 9230112J17 gene",0.6712,0.7938,0.8455,-0.0516,-0.0516,-0.8254,0.4166
"26451","1429104_at","67803","Limd2","LIM domain containing 2",0.6713,0.7938,0.8456,-0.0541,-0.0541,-1.3733,0.1813
"26452","1446610_at","140580","Elmo1","engulfment and cell motility 1",0.6714,0.7939,0.8457,0.0035,0.0035,0.0983,0.9224
"26453","1447853_x_at","16553","Kif13a","kinesin family member 13A",0.6714,0.7939,0.8458,0.006,0.006,0.0677,0.9465
"26454","1426027_a_at","78514","Arhgap10","Rho GTPase activating protein 10",0.6716,0.7941,0.8458,-0.1705,-0.1705,-2.3845,0.0246
"26455","1436335_at","269615","Plch2","phospholipase C, eta 2",0.6717,0.7941,0.8458,0.1423,0.1423,3.355,0.0024
"26456","1417589_at","14425","Galnt3","polypeptide N-acetylgalactosaminyltransferase 3",0.6718,0.7942,0.8458,-0.0089,-0.0089,-0.133,0.8952
"26457","1454003_at","69597","Afg3l2","AFG3-like AAA ATPase 2",0.6718,0.7942,0.8459,-0.0192,-0.0192,-0.5943,0.5574
"26458","1417092_at","19228","Pth1r","parathyroid hormone 1 receptor",0.6719,0.7943,0.8459,-0.0169,-0.0169,-0.4616,0.6482
"26459","1422873_at","19074","Prg2","proteoglycan 2, bone marrow",0.6726,0.795,0.846,-0.0233,-0.0233,-0.5471,0.589
"26460","1449398_at","66211","Rpl3l","ribosomal protein L3-like",0.6726,0.795,0.846,-0.0082,-0.0082,-0.1287,0.8986
"26461","1448828_at","67241","Smc6","structural maintenance of chromosomes 6",0.6727,0.7952,0.846,0.0887,0.0887,3.5033,0.0017
"26462","1423198_a_at","104570","Ppp4r3b","protein phosphatase 4 regulatory subunit 3B",0.6728,0.7952,0.846,-0.0071,-0.0071,-0.1509,0.8812
"26463","1425335_at","12525","Cd8a","CD8 subunit alpha",0.6728,0.7952,0.8461,-0.0901,-0.0901,-1.7231,0.0967
"26464","1424256_at","77974","Rdh12","retinol dehydrogenase 12",0.6728,0.7952,0.8461,-0.0455,-0.0455,-0.8927,0.3801
"26465","1424682_at","68080","Gpn3","GPN-loop GTPase 3",0.6732,0.7955,0.8462,-0.0211,-0.0211,-0.7194,0.4783
"26466","1459059_at","72122","2010308F09Rik","RIKEN cDNA 2010308F09 gene",0.6733,0.7957,0.8462,-0.0207,-0.0207,-0.4946,0.625
"26467","1421608_at","58181","Il20","interleukin 20",0.6734,0.7957,0.8463,0.0656,0.0656,0.7574,0.4556
"26468","1422842_at","24128","Xrn2","5'-3' exoribonuclease 2",0.6735,0.7957,0.8463,0.1191,0.1191,3.0784,0.0048
"26469","1424351_at","67701","Wfdc2","WAP four-disulfide core domain 2",0.6735,0.7957,0.8464,0.0844,0.0844,1.3217,0.1977
"26470","1428684_at","68971","Tamm41","TAM41 mitochondrial translocator assembly and maintenance homolog",0.6734,0.7957,0.8463,0.1098,0.1098,2.8908,0.0076
"26471","1429362_a_at","319322","Sf3b2","splicing factor 3b, subunit 2",0.6735,0.7958,0.8464,0.037,0.037,1.2315,0.2291
"26472","1434518_at","110094","Phka2","phosphorylase kinase alpha 2",0.6736,0.7958,0.8464,-0.0732,-0.0732,-1.9192,0.0659
"26473","1422811_at","26457","Slc27a1","solute carrier family 27 (fatty acid transporter), member 1",0.6736,0.7958,0.8464,-0.0359,-0.0359,-0.8138,0.4231
"26474","1449684_at","71147","Oxsm","3-oxoacyl-ACP synthase, mitochondrial",0.6736,0.7958,0.8464,0.0215,0.0215,0.3778,0.7086
"26475","1455747_at","23887","Ggt5","gamma-glutamyltransferase 5",0.6738,0.7959,0.8465,0.0795,0.0795,1.0113,0.3211
"26476","1422689_at","68274","Toporsl","topoisomerase I binding, arginine/serine-rich like",0.6738,0.7959,0.8466,0.0243,0.0243,0.4484,0.6576
"26477","1426498_at","20591","Kdm5c","lysine demethylase 5C",0.6739,0.796,0.8466,0.1033,0.1033,1.1348,0.2667
"26478","1442015_at","78353","2500002B13Rik","RIKEN cDNA 2500002B13 gene",0.6741,0.7962,0.8467,0.0972,0.0972,1.7482,0.0921
"26479","1420839_at","83435","Plekha3","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3",0.6741,0.7962,0.8467,-0.0653,-0.0653,-1.6034,0.1208
"26480","1451928_a_at","58186","Rad18","RAD18 E3 ubiquitin protein ligase",0.6743,0.7963,0.8468,0.026,0.026,0.4855,0.6314
"26481","1424086_at","102644","Oaf","out at first homolog",0.6742,0.7963,0.8467,-0.1222,-0.1222,-3.2513,0.0032
"26482","1423046_s_at","68092","Ncbp2","nuclear cap binding protein subunit 2",0.6742,0.7963,0.8468,0.0885,0.0885,2.4728,0.0202
"26483","1425801_x_at","72042","Cotl1","coactosin like F-actin binding protein 1",0.6744,0.7964,0.8468,0.1413,0.1413,3.1367,0.0042
"26484","1449775_x_at","67843","Slc35a4","solute carrier family 35, member A4",0.6745,0.7965,0.8468,-0.0499,-0.0499,-0.4407,0.6631
"26485","1455918_at","11556","Adrb3","adrenergic receptor, beta 3",0.6747,0.7967,0.8469,-0.064,-0.064,-1.228,0.2303
"26486","1421965_s_at","18131","Notch3","notch 3",0.6747,0.7967,0.8469,0.1616,0.1616,4.8544,4.841e-05
"26487","1435500_at","328778","Rab26","RAB26, member RAS oncogene family",0.6747,0.7967,0.8469,-0.1501,-0.1501,-2.8987,0.0075
"26488","1460196_at","12408","Cbr1","carbonyl reductase 1",0.6747,0.7967,0.8469,0.0032,0.0032,0.1007,0.9206
"26489","1450112_a_at","14453","Gas2","growth arrest specific 2",0.6748,0.7967,0.847,0.0556,0.0556,0.8519,0.402
"26490","1457429_s_at","226866","Sbspon","somatomedin B and thrombospondin, type 1 domain containing",0.675,0.7968,0.8472,-0.0303,-0.0303,-0.381,0.7063
"26491","1418700_at","79464","Lias","lipoic acid synthetase",0.675,0.7968,0.8471,-0.0214,-0.0214,-0.6842,0.4998
"26492","1449465_at","19699","Reln","reelin",0.675,0.7968,0.8471,0.1083,0.1083,1.8208,0.0801
"26493","1424136_a_at","66101","Ppih","peptidyl prolyl isomerase H",0.6749,0.7968,0.847,0.0537,0.0537,1.1749,0.2506
"26494","1425989_a_at","14050","Eya3","EYA transcriptional coactivator and phosphatase 3",0.675,0.7968,0.8472,0.0134,0.0134,0.1522,0.8802
"26495","1422540_at","14114","Fbln1","fibulin 1",0.675,0.7968,0.847,0.1822,0.1822,4.2618,2e-04
"26496","1449446_at","52713","Ccdc59","coiled-coil domain containing 59",0.6751,0.7968,0.8472,-0.047,-0.047,-0.6306,0.5338
"26497","1422899_at","22599","Slc6a20b","solute carrier family 6 (neurotransmitter transporter), member 20B",0.6751,0.7968,0.8472,-0.0128,-0.0128,-0.201,0.8423
"26498","1434589_x_at","20932","Surf4","surfeit gene 4",0.6752,0.7969,0.8472,0.0206,0.0206,0.4726,0.6404
"26499","1451501_a_at","14600","Ghr","growth hormone receptor",0.6753,0.797,0.8473,-0.0662,-0.0662,-1.2182,0.234
"26500","1422359_at","56860","Or52b1","olfactory receptor family 52 subfamily B member 1",0.6754,0.7971,0.8474,-0.0256,-0.0256,-0.2589,0.7977
"26501","1431996_at","100042770","Gm4022","predicted gene 4022",0.6754,0.7971,0.8473,0.027,0.027,0.7241,0.4754
"26502","1428497_at","75420","Secisbp2","SECIS binding protein 2",0.6755,0.7971,0.8474,-0.0414,-0.0414,-0.8929,0.38
"26503","1448305_at","19346","Rab6a","RAB6A, member RAS oncogene family",0.6755,0.7971,0.8475,-0.0294,-0.0294,-0.9961,0.3283
"26504","1417892_a_at","64384","Sirt3","sirtuin 3",0.6756,0.7971,0.8475,-0.1518,-0.1518,-4.8812,4.51e-05
"26505","1422597_at","17388","Mmp15","matrix metallopeptidase 15",0.6757,0.7971,0.8476,0.0896,0.0896,1.7302,0.0954
"26506","1432295_a_at","69596","Ap5s1","adaptor-related protein 5 complex, sigma 1 subunit",0.6757,0.7971,0.8476,-0.0227,-0.0227,-0.6463,0.5237
"26507","1453945_at","70090","2310005E17Rik","RIKEN cDNA 2310005E17 gene",0.6757,0.7971,0.8476,0.0337,0.0337,0.7319,0.4707
"26508","1427377_x_at","15494","Hsd3b3","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",0.6756,0.7971,0.8476,-0.1387,-0.1387,-2.5117,0.0185
"26509","1453842_at","74661","Pard3bos1","par-3 family cell polarity regulator beta, opposite strand 1",0.6757,0.7971,0.8476,-0.0176,-0.0176,-0.3537,0.7264
"26510","1447955_at","69594","2310026L22Rik","RIKEN cDNA 2310026L22 gene",0.6757,0.7971,0.8477,0.052,0.052,1.2093,0.2373
"26511","1452869_at","66921","Prpf38b","PRP38 pre-mRNA processing factor 38 (yeast) domain containing B",0.6758,0.7972,0.8478,0.0412,0.0412,1.0392,0.3082
"26512","1423343_at","58807","Slco1c1","solute carrier organic anion transporter family, member 1c1",0.6758,0.7972,0.8477,-0.2028,-0.2028,-5.9719,2.565e-06
"26513","1415778_at","56397","Morf4l2","mortality factor 4 like 2",0.676,0.7973,0.8478,0.0439,0.0439,1.6776,0.1053
"26514","1437581_at","627049","Zfp800","zinc finger protein 800",0.6761,0.7974,0.8478,0.0027,0.0027,0.0368,0.9709
"26515","1420519_a_at","57837","Eral1","Era like 12S mitochondrial rRNA chaperone 1",0.6761,0.7974,0.8479,-0.0177,-0.0177,-0.5337,0.598
"26516","1442315_at","17301","Foxd2","forkhead box D2",0.6763,0.7975,0.848,0.0762,0.0762,1.1945,0.243
"26517","1422956_at","110957","D1Pas1","DNA segment, Chr 1, Pasteur Institute 1",0.6762,0.7975,0.8479,0.0972,0.0972,1.8567,0.0746
"26518","1454747_a_at","71765","Klhdc3","kelch domain containing 3",0.6763,0.7975,0.848,-0.0229,-0.0229,-0.5453,0.5901
"26519","1416489_at","67073","Pi4k2b","phosphatidylinositol 4-kinase type 2 beta",0.6764,0.7975,0.8481,0.1278,0.1278,2.2919,0.0302
"26520","1455837_at","28105","Trim36","tripartite motif-containing 36",0.6764,0.7975,0.8481,0.0084,0.0084,0.1938,0.8478
"26521","1417791_a_at","18139","Zfp638","zinc finger protein 638",0.6765,0.7976,0.8482,0.057,0.057,1.6748,0.1059
"26522","1426826_at","106583","Scaf8","SR-related CTD-associated factor 8",0.6765,0.7976,0.8481,-0.0127,-0.0127,-0.4095,0.6855
"26523","1425354_a_at","66549","Aggf1","angiogenic factor with G patch and FHA domains 1",0.6766,0.7977,0.8482,-0.0324,-0.0324,-1.1354,0.2665
"26524","1454869_at","245404","Dcaf12l1","DDB1 and CUL4 associated factor 12-like 1",0.6767,0.7977,0.8482,-0.2735,-0.2735,-2.6221,0.0144
"26525","1418002_at","67044","Higd2a","HIG1 domain family, member 2A",0.6767,0.7977,0.8483,-0.0394,-0.0394,-1.4132,0.1694
"26526","1453818_a_at","381062","Ermard","ER membrane associated RNA degradation",0.6767,0.7977,0.8482,0.0176,0.0176,0.5734,0.5713
"26527","1438391_x_at","15108","Hsd17b10","hydroxysteroid (17-beta) dehydrogenase 10",0.6767,0.7977,0.8483,0.1013,0.1013,1.6085,0.1197
"26528","1429548_at","75671","Tex22","testis expressed gene 22",0.6769,0.7979,0.8483,-0.0191,-0.0191,-0.2434,0.8096
"26529","1431509_at","74066","4933404G15Rik","RIKEN cDNA 4933404G15 gene",0.6771,0.7981,0.8484,-0.0246,-0.0246,-0.3659,0.7174
"26530","1417354_at","81500","Sil1","SIL1 nucleotide exchange factor",0.6772,0.7982,0.8484,-0.0852,-0.0852,-2.3644,0.0257
"26531","1432523_at","15258","Hipk2","homeodomain interacting protein kinase 2",0.6772,0.7982,0.8484,-0.0121,-0.0121,-0.2006,0.8425
"26532","1427099_at","17188","Maz","MYC-associated zinc finger protein (purine-binding transcription factor)",0.6773,0.7983,0.8484,0.1153,0.1153,1.6371,0.1136
"26533","1452967_at","74174","Gtsf1","gametocyte specific factor 1",0.6773,0.7983,0.8484,0.0572,0.0572,1.1583,0.2572
